,Unnamed: 0,SECTEUR,SOUS-SECTEUR,CIBLE,AGE-MIN,AGE-MAX,NOM,ADRESSE,LATITUDE,LONGITUDE,MAIL,TELEPHONE,LIEN,Longitude,Latitude,Adresse
554,554,EA,,ADULTE,,,ENTREPRISE ADAPTEE GDEAS,625 RUE DE LA SALADELLE 34 130 SAINT AUNES,,,,,,3.982168,43.65096,"625 Avenue des Saladelles, 34130 Saint-Aunès"
555,555,EA,,ADULTE,,,ENTREPRISE ADAPTEE HANKOR PVC,ZAE LES TANNES BASSES 34800 CLERMONT L'HERAULT,,,,,,3.454104,43.618137,"Zone Artisanale Tannes Basses, 34800 Clermont-l'Hérault"
556,556,EA,,ADULTE,,,ENTEPRISE ADAPTEE L'ATELIER DU PAPIER SOLEIL,ZI DE LA LAUZE 33 RUE SAINT EXUPERY 34430 SAINT JEAN DE VEDAS,,,,,,3.841105,43.562684,"33 Rue Antoine de Saint Exupery, 34430 Saint-Jean-de-Védas"
557,557,EA,,ADULTE,,,ENTREPRISE ADAPTEE DES ATELIERS DE LA VALLEE DE  L'HERAULT,5 CHEMIN DES USINES 34510 FLORENSAC,,,,,,3.473991,43.387703,"5 Chemin des Usines, 34510 Florensac"
558,558,EA,,ADULTE,,,ENTREPRISE ADAPTEE LES ATELIERS DE SAPORTA,DOMAINE DE SAPORTA 34970 LATTES,,,,,,3.880279,43.575081,"Chemin de Saporta, 34970 Lattes"
559,559,EA,,ADULTE,,,ENTREPRISE ADAPTEE NODIXIA RECYCLING SERVICES,590 RUE DU ROUCANIER  ZAC DU ROUCANIER 34400 LUNEL,,,,,,4.133696,43.675825,"Rue Jean Jacques Rousseau, 34400 Lunel"
560,560,EA,,ADULTE,,,ENTREPRISE ADAPTEE PLANET' ECO RECYCLAGE,Z.I. DE LA LAUZE 33 RUE SAINT EXUPERY 34330 SAINT JEAN DE VEDAS,,,,,,3.841105,43.562684,"33 Rue Antoine de Saint Exupery, 34430 Saint-Jean-de-Védas"
561,561,EA,,ADULTE,,,ENTREPRISE ADAPTEE TALARON SERVICES,BT HELENE 222 RUE D'ODIN 34000 MONTPELLIER,,,,,,3.915738,43.615187,"222 Rue d'Odin, 34000 Montpellier"
562,562,EA,,ADULTE,,,ENTREPRISE ADAPTEE TRIADE AVENIR SUD,169 CHEMINS DES THERMES 34170 CASTELNAU LE LEZ,,,,,,3.924192,43.631205,"169 Chemin des Thermes, 34170 Castelnau-le-Lez"
563,563,EA,,ADULTE,,,ENTREPRISE ADAPTEE VIA EUROPA,ZAE VIA EUROPA 3 AVENUE DE L'EUROPE 34350 VENDRES,,,,,,3.218983,43.300323,"3 Avenue de l'Europe, 34350 Vendres"
564,564,Accueil de loisir,UFOLEP,ENFANT,3.0,11.0,UFOLEP Ovalie,école Olympe de Gouges 1375 rue bugarel 34070 MONTPELLIER,,,,04 67 67 41 63,http://www.cd.ufolep.org/herault/herault_a/cms/index_public.php?us_action=show_note&ui_id_site=1&ui_id_doc=1030300002,3.861541,43.595108,"Rue de Bugarel, 34070 Montpellier"
565,565,Accueil de loisir,UFOLEP,ENFANT,3.0,11.0,UFOLEP Grisettes,école Beethoven 280 rue du Mas Nouguier 34070 MONTPELLIER,,,,04 67 67 41 63,http://www.cd.ufolep.org/herault/herault_a/cms/index_public.php?us_action=show_note&ui_id_site=1&ui_id_doc=1030400002,3.85677,43.584369,"280 Rue du Mas Nouguier, 34070 Montpellier"
566,566,Accueil de loisir,UFOLEP,ENFANT,6.0,11.0,UFOLEP Voltaire,école Voltaire 157 rue Henri Sellier 34070 MONTPELLIER,,,,04 67 67 41 63,http://www.cd.ufolep.org/herault/herault_a/cms/index_public.php?us_action=show_note&ui_id_site=1&ui_id_doc=1030500001,3.863407,43.595438,"157 Rue Henri Sellier, 34070 Montpellier"
567,567,Accueil de loisir,UFOLEP,ENFANT,3.0,5.0,UFOLEP Kipling,école Kipling 311 avenue de Saint Clément 34070 MONTPELLIER,,,,04 67 67 41 63,http://www.cd.ufolep.org/herault/herault_a/cms/index_public.php?us_action=show_note&ui_id_site=1&ui_id_doc=1030200002,3.846239,43.61679,"311 Avenue Saint Clément, 34070 Montpellier"
568,568,Accueil de loisir,UFOLEP,ENFANT,3.0,5.0,UFOLEP Pagnol,école Pagnol 305 rue Georges Brassens 34070 MONTPELLIER,,,,04 67 67 41 63,http://www.cd.ufolep.org/herault/herault_a/cms/index_public.php?PHPSESSID=64ou3f613l5jikj9t389ilu0m5&us_action=show_note&ui_id_site=1&ui_id_doc=1030500001,3.86521,43.593976,"305 Rue Georges Brassens, 34070 Montpellier"
569,569,Accueil de loisir,UFOLEP,ENFANT,6.0,11.0,UFOLEP Baudelaire,école Baudelaire 311 avenue de Saint Clément 34070 MONTPELLIER,,,,04 67 67 41 63,http://www.cd.ufolep.org/herault/herault_a/cms/index_public.php?PHPSESSID=64ou3f613l5jikj9t389ilu0m5&us_action=show_note&ui_id_site=1&ui_id_doc=1030200002,3.846239,43.61679,"311 Avenue Saint Clément, 34070 Montpellier"
570,570,Accueil de loisir,UFOLEP,ENFANT,3.0,11.0,UFOLEP Richier,école Richier 99 rue Jean Prat 34070 MONTPELLIER,,,,04 67 67 41 64,http://www.cd.ufolep.org/herault/herault_a/cms/index_public.php?PHPSESSID=64ou3f613l5jikj9t389ilu0m5&us_action=show_note&ui_id_site=1&ui_id_doc=1030600001,3.852449,43.590693,"99 Avenue Jean Prat, 34070 Montpellier"
571,571,Accueil de loisir,MUC,ENFANT,3.0,14.0,MUC Vacances,écoles Chaplin / Pottier-Sibelius 120 rue de la Jalade 34090 MONTPELLIER,,,,04 99 58 35 36,http://www.muc-vacances.com/accueils-de-loisirs/,3.863863,43.626515,"120 Rue de la Jalade, 34090 Montpellier"
572,572,Accueil de loisir,MUC,ENFANT,3.0,5.0,MUC Vacances,école maternelle Bernhardt 175 rue Edouard Villalonga 34000 MONTPELLIER,,,,04 99 58 35 36,http://www.muc-vacances.com/alsh-baby-millenaire-3-5-ans-mercredis/,3.908261,43.611619,"175 Rue Edouard Villalonga, 34000 Montpellier"
573,573,Accueil de loisir,Relais des enfants,ENFANT,3.0,6.0,Le Petit Relais,école maternelle Francis Garnier 2 rue Général René 34000 MONTPELLIER,,,,04 67 66 21 30,https://www.relaisdesenfants.org/lieux-et-activites/lieux/petit-relais/?pages/Le-Petit-Relais,3.871735,43.607939,"2 Rue Général René, 34000 Montpellier"
574,574,Accueil de loisir,Relais des enfants,ENFANT,3.0,6.0,Relais des Petits,école maternelle Rousseau 21 rue d’Aigrefeuille  34000 MONTPELLIER,,,,04 67 66 21 30,https://www.relaisdesenfants.org/lieux-et-activites/lieux/relais-des-petits/,3.875942,43.612434,"21 Rue d'Aigrefeuille, 34000 Montpellier"
575,575,Accueil de loisir,Relais des enfants,ENFANT,6.0,12.0,Relais des enfants,1 rue Embouque d’Or  34000 MONTPELLIER,,,,04 67 66 21 30,https://www.relaisdesenfants.org/lieux-et-activites/lieux/relais-des-enfants/,3.878603,43.610562,"1 Rue Embouque d'Or, 34000 Montpellier"
576,576,Accueil de loisir,Vacances Evasion,ENFANT,3.0,5.0,VACANCES EVASION Goethe,école Goethe 3 rue des Coronilles  34000 MONTPELLIER,,,,04 99 13 71 10,https://www.vaceva.com/centre-alsh-goethe-langevin/,3.853304,43.611136,"3 Rue des Coronilles, 34070 Montpellier"
577,577,Accueil de loisir,Vacances Evasion,ENFANT,6.0,12.0,VACANCES EVASION Langevin,école Langevin 5 rue de Clémentville  34070 MONTPELLIER,,,,04 99 13 71 10,https://www.vaceva.com/centre-alsh-goethe-langevin/,3.854371,43.610934,"5 Rue de Clémentville, 34070 Montpellier"
578,578,Accueil de loisir,Vacances Evasion,ENFANT,3.0,12.0,VACANCES EVASION De Gaulle / Jaures,école Jean Jaures 10 chemin des Barques  34000 MONTPELLIER,,,,04 99 13 71 10,https://www.vaceva.com/alsh-anthonioz-de-gaulle-jaures/,3.894131,43.604577,"10 Chemin des Barques, 34000 Montpellier"
579,579,Accueil de loisir,Vacances Evasion,ENFANT,3.0,12.0,VACANCES EVASION Vendargues,école Andrée Cosso rue du 8 Mai 1945 34740 VENDARGUES,,,,06 40 42 18 62,https://www.vaceva.com/alsh-centre-de-vendargues/,,,
580,580,Accueil de loisir,Vacances Evasion,ENFANT,3.0,12.0,VACANCES EVASION Jacou,salle F.Dolto place des écoles 3480 JACOU,,,,04 99 13 71 10,https://www.vaceva.com/centre-de-loisirs-jacou-alsh/,3.91153,43.655207,"Place des Ecoles, 34830 Jacou"
581,581,Accueil de loisir,Vacances Evasion,ENFANT,3.0,12.0,VACANCES EVASION Florian / Simon,écoles Florian / Simon 49 et 45 rue de la Méditerranée  34000 MONTPELLIER,,,,04 99 13 71 10,https://www.vaceva.com/centre-alsh-florian-simon/,3.885781,43.604919,"45 Rue de la Méditerranée, 34070 Montpellier"
582,582,Accueil de loisir,Vacances Evasion,ENFANT,3.0,12.0,VACANCES EVASION Mozart / Morisot,écoles Mozart / Morisot 60 avenue d'Assas 34000 MONTPELLIER,,,,04 99 13 71 10,https://www.vaceva.com/centre-alsh-mozart-morisot/,3.862198,43.616449,"60 Avenue d'Assas, 34000 Montpellier"
583,583,Accueil de loisir,la Gerbe,ENFANT,6.0,12.0,LA GERBE,19 rue Chaptal  34000 MONTPELLIER,,,,04 99 74 24 33,https://www.lagerbe.com/2017/04/25/centre-de-loisirs-montpellier/,3.87032,43.605127,"19 Rue Chaptal, 34000 Montpellier"
584,584,Accueil de loisir,Les Francas 34,ENFANT,3.0,5.0,LES FRANCAS Renaud,école Renaud 123 rue de Salamanque 34080 MONTPELLIER,,,,06 51 87 47 99,,3.818578,43.623931,"123 Rue de Salamanque, 34080 Montpellier"
585,585,Accueil de loisir,Les Francas 34,ENFANT,6.0,12.0,LES FRANCAS Balard,école Balard 360 avenue de Barcelone  34080 MONTPELLIER,,,,06 51 87 47 99,,3.817587,43.623936,"360 Avenue de Barcelone, 34080 Montpellier"
586,586,Accueil de loisir,GFEN,ENFANT,6.0,12.0,GFEN Languedoc Louisville,école Louisville 431 avenue de Louisville 34080 MONTPELLIER,,,,09 50 07 12 44,,3.815525,43.625098,"431 Avenue de Louisville, 34080 Montpellier"
587,587,Accueil de loisir,GFEN,ENFANT,6.0,12.0,GFEN Languedoc Heidelberg,école Heidelberg 310 rue de Liège 34080 MONTPELLIER,,,,09 50 07 12 44,,3.813565,43.625139,"310 Rue de Liège, 34080 Montpellier"
588,588,Accueil de loisir,PEP34,ENFANT,3.0,12.0,PEP 34 Malbosc,école Yourcenar 71 rue Jean Joseph Laborde  34080 MONTPELLIER,,,,04 67 40 73 00,https://adpep34.com/classes-vacances-loisirs/a-montpellier-acm/,3.83082,43.634133,"71 Rue Jean-joseph Laborde, 34080 Montpellier"
589,589,Accueil de loisir,ACLE,ENFANT,3.0,12.0,ACLE Daubié / Brès,école Daubié / Brès 183 allée de l'aqueduc  34080 MONTPELLIER,,,,09 65 30 94 83,,3.842462,43.619674,"183 Allée de l'Aqueduc, 34080 Montpellier"
590,590,Accueil de loisir,Passe-muraille,ENFANT,3.0,12.0,PASSE-MURAILLE Vailhauques,,,,,06 78 12 96 89,,,,
591,591,Accueil de loisir,Passe-muraille,ENFANT,3.0,12.0,PASSE-MURAILLE Saint-Martin de Londres,,,,,06 70 49 33 37,,,,
592,592,Accueil de loisir,Loisirs de Lasalle,ENFANT,3.0,12.0,LOISIRS DE LA SALLE,école La Salle Rue Lunaret 34000 MONTPELLIER,,,,07 87 11 64 69,https://coloarboucalot.wixsite.com/arboucalot/contact,3.879014,43.615865,"Rue Lunaret, 34090 Montpellier"
593,593,Accueil de loisir,Les enfants d'Hélène,ENFANT,3.0,17.0,LES ENFANTS D HELENE,École Mitterrand 1330 rue Henri Lagattu 34080 MONTPELLIER,,,,04 99 74 72 80,http://lesenfantsdhelene.blogspot.com/p/inscriptions-informations-contact.html,3.83136,43.63006,"1330 Rue Henri Lagatu, 34080 Montpellier"
594,594,Accueil de loisir,Léo Lagrange,ENFANT,3.0,12.0,LEO LAGRANGE,6 rue Jules Ferry 34110 MIREVAL,,,,04 67 74 94 21,http://centreloisirsmir.canalblog.com/,3.799138,43.506357,"6 Avenue Jules Ferry, 34110 Mireval"
595,595,Accueil de loisir,Eveil en mouvement,ENFANT,3.0,12.0,EVEIL EN MOUVEMENT,écoles Térésa / Ferry 88 rue Antoine Laurent de Jussieu 34090 MONTPELLIER,,,,06 28 47 34 20,http://eveil-en-mouvement.com/,3.874595,43.636395,"88 Rue Antoine-laurent Jussieu, 34090 Montpellier"
596,596,Accueil de loisir,Loisirs-éducation Grand sud,ENFANT,3.0,5.0,LOISIRS EDUCATION ET CITOYENNETE Grand sud ,26 allée de l'espérance 34270 ST MATHIEU DE TREVIERS,,,,04 67 55 17 03,https://www.lecgs.org/fr/site/grand-pic-saint-loup-enfance/page/informations-pratiques.php,3.868958,43.773857,"Allee de l'Esperance, 34270 Saint-Mathieu-de-Tréviers"
597,597,Accueil de loisir,Mairie,ENFANT,3.0,12.0,AIGUELONGUE,écoles Camoens / Freud 2 rue des Tourterelles  34090 MONTPELLIER,,,,06 17 90 63 81,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.879302,43.626243,"2 Rue des Tourterelles, 34090 Montpellier"
598,598,Accueil de loisir,Mairie,ENFANT,3.0,5.0,LES TOURS,écoles Copernic rue Pierre Nicolas  34080 MONTPELLIER,,,,06 17 90 60 33,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.899075,43.594936,"Rue Nicolas Copernic, 34070 Montpellier"
599,599,Accueil de loisir,Mairie,ENFANT,6.0,12.0,LES TOURS,école Bloch 135 allée des Hauts de Massane 34080 MONTPELLIER,,,,06 17 90 60 33,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.836362,43.617987,"Allée de la Massane, 34080 Montpellier"
600,600,Accueil de loisir,Mairie,ENFANT,3.0,5.0,OXFORD,école Van Gogh 242 rue d'Oxford 34080 MONTPELLIER,,,,06 17 90 60 97,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.818894,43.627096,"242 Rue d'Oxford, 34080 Montpellier"
601,601,Accueil de loisir,Mairie,ENFANT,6.0,12.0,OXFORD,écoles Roosevelt 25 rue de Lausanne 34080 MONTPELLIER,,,,06 17 90 60 97,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.819818,43.627318,"25 Rue de Lausanne, 34080 Montpellier"
602,602,Accueil de loisir,Mairie,ENFANT,6.0,12.0,MALET,école Malet 5 allée Pierre Carabasse 34080 MONTPELLIER,,,,06 17 90 64 41,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.830926,43.612686,"5 Allée Pierre Carabasse, 34080 Montpellier"
603,603,Accueil de loisir,Mairie,ENFANT,3.0,5.0,CARPENTIER,école Carpantier 12 rue des Écoles  34080 MONTPELLIER,,,,06 17 90 71 27,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.827583,43.613564,"12 Rue des Ecoles, 34080 Montpellier"
604,604,Accueil de loisir,Mairie,ENFANT,3.0,12.0,LA MARTELLE,écoles Spinoza / Deroin 88 et 110 rue Viollet le Duc 34070 MONTPELLIER,,,,06 17 90 70 19,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.837255,43.60853,"110 Rue Viollet le Duc, 34070 Montpellier"
605,605,Accueil de loisir,Mairie,ENFANT,3.0,5.0,MICHELET,école Jules Michelet rue des Araucarias  34080 MONTPELLIER,,,,06 17 90 68 30,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.836261,43.616011,"Rue des Araucarias, 34080 Montpellier"
606,606,Accueil de loisir,Mairie,ENFANT,6.0,12.0,VILLON,école Joseph Delteil rue des Araucarias  34080 MONTPELLIER,,,,06 17 90 67 99,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.836261,43.616011,"Rue des Araucarias, 34080 Montpellier"
607,607,Accueil de loisir,Mairie,ENFANT,3.0,12.0,COMBES,école Victor Duruy 20 rue Edmond Lautard 34000 MONTPELLIER,,,,06 17 90 69 12,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.841344,43.62484,"20 Rue Edmond Lautard, 34080 Montpellier"
608,608,Accueil de loisir,Mairie,ENFANT,6.0,12.0,VERNE,école Verne 127 rue Yehudi Menuhin  34000 MONTPELLIER,,,,06 17 90 65 34,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.884044,43.617285,"127 Rue Yehudi Menuhin, 34000 Montpellier"
609,609,Accueil de loisir,Mairie,ENFANT,3.0,5.0,LA FONTAINE,école La Fontaine 27 quai des Tanneurs  34000 MONTPELLIER,,,,06 17 90 67 64,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.874815,43.616216,"Quai des Tanneurs, 34090 Montpellier"
610,610,Accueil de loisir,Mairie,ENFANT,3.0,12.0,ROUX,école Roux 96 rue du Faubourg Figuerolles  34070 MONTPELLIER,,,,06 17 90 62 65,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.862286,43.605879,"96 Rue du Faubourg Figuerolles, 34070 Montpellier"
611,611,Accueil de loisir,Mairie,ENFANT,3.0,12.0,LANTISSARGUES,école Simenon 215 boulevard Pédro de Luna  34070 MONTPELLIER,,,,06 17 44 58 78,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.870135,43.594989,"215 Boulevard Pedro de Luna, 34070 Montpellier"
612,612,Accueil de loisir,Mairie,ENFANT,3.0,12.0,ESTANOVE,école Churchill Rue du Lavandin  34000 MONTPELLIER,,,,06 17 90 62 24,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.850467,43.600734,"Rue du Lavandin, 34070 Montpellier"
613,613,Accueil de loisir,Mairie,ENFANT,6.0,12.0,SAVARY,école Savary 240 quai Flora Tristan  34070 MONTPELLIER,,,,06 17 90 64 84,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.840157,43.596516,"240 Quai Flora Tristan, 34070 Montpellier"
614,614,Accueil de loisir,Mairie,ENFANT,3.0,5.0,BOUCHER,école Boucher 240 quai Flora Tristan  34070 MONTPELLIER,,,,06 17 90 64 84,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.840157,43.596516,"240 Quai Flora Tristan, 34070 Montpellier"
615,615,Accueil de loisir,Mairie,ENFANT,3.0,12.0,LES AIGUERELLES,école Dickens / Anne Franck 686 avenue du Pont Trinquat 34000 MONTPELLIER,,,,06 17 90 69 63,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.891841,43.597649,"686 Avenue du Pont Trinquat, 34070 Montpellier"
616,616,Accueil de loisir,Mairie,ENFANT,3.0,12.0,CITE MION,écoles Brel / Signoret Impasse des Marmousets 34000 MONTPELLIER,,,,06 17 90 61 09,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.882086,43.598375,"Impasse des Marmousets, 34000 Montpellier"
617,617,Accueil de loisir,Mairie,ENFANT,3.0,12.0,MALRAUX,groupe scolaire Malraux Rue Joan Miro/ rue du mas rouge  34980 MONTPELLIER,,,,06 17 90 64 49,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.900096,43.619125,"Rue André Malraux, 34000 Montpellier"
618,618,Accueil de loisir,Mairie,ENFANT,3.0,12.0,ASTERIX,domaine de Grammont Avenue Albert Einstein  34000 MONTPELLIER,,,,06 77 76 58 26,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.899244,43.60596,"Avenue Albert Einstein, 34000 Montpellier"
619,619,Accueil de loisir,Mairie,ENFANT,3.0,12.0,JEAN MOULIN / BERGMAN,école Moulin 20 boulevard Mounié  34000 MONTPELLIER,,,,06 17 90 60 67,https://www.montpellier.fr/1110-les-centres-de-loisirs-municipaux.htm,3.890768,43.618865,"20 Boulevard Mounié, 34000 Montpellier"
620,620,Accueil de loisir,Mairie,ENFANT,3.0,12.0,ALSH JUVIGNAC,groupe scolaire Nelson Mandela 20 rue Neptune 34990 JUVIGNAC,,,,06 80 43 52 17,https://www.juvignac.fr/centre-de-loisirs-2/,3.807525,43.620632,"20 Rue Neptune, 34990 Juvignac"
621,621,Accueil de loisir,La Maison des Enfants,ENFANT,3.0,12.0,LA MAISON DES ENFANTS,1 place Charles de Gaulle 34170 CASTELNAU LE LEZ,,,,,http://www.lamaisondesenfants.fr/fr/ateliersdesvacances-fr/,3.896767,43.628703,"1 Place Charles de Gaulle, 34170 Castelnau-le-Lez"
622,622,Accueil de loisir,Mairie,ENFANT,3.0,12.0,LE TERRIER,205 chemin des mazes 34730 PRADES LE LEZ,,,,04 67 06 59 96,https://www.prades-le-lez.fr/Le-terrier/58/,3.866411,43.699045,"205 Chemin des Mazes, 34730 Prades-le-Lez"
623,623,Accueil de loisir,Mairie,ENFANT,3.0,11.0,L'OLIVIER,4 impasse du chateau 34980 MONTFERRIER,,,,04 67 59 54 99,https://ville-montferrier-sur-lez.fr/centre-de-loisirs-2/,3.861002,43.666682,"4 Impasse du Château, 34980 Montferrier-sur-Lez"
624,624,Accueil de loisir,Mairie,ENFANT,3.0,5.0,ALSH CLAPIERS,école Olympe de Gouge 51 Rue Jean Moulin 34830 CLAPIERS,,,,04 67 59 46 95,https://www.ville-clapiers.fr/Enfance-Jeunesse%20(ALP-ALSH-MENUS)/105/58,3.887618,43.655152,"Rue Jean Moulin, 34830 Clapiers"
625,625,Accueil de loisir,Mairie,ENFANT,6.0,12.0,ALSH CLAPIERS,Rue du bosc 34830 CLAPIERS,,,,06 86 68 95 66,https://www.ville-clapiers.fr/Enfance-Jeunesse%20(ALP-ALSH-MENUS)/105/58,3.88691,43.657574,"Rue du Bosc, 34830 Clapiers"
626,626,Accueil de loisir,Mairie,ENFANT,10.0,17.0,ALSH CLAPIERS,Adresse inconnue 34830 CLAPIERS,,,,06 86 68 95 66,https://www.ville-clapiers.fr/Enfance-Jeunesse%20(ALP-ALSH-MENUS)/105/58,3.884981,43.656088,"Rue du Pre, 34830 Clapiers"
627,627,Accueil de loisir,Mairie,ENFANT,3.0,12.0,ALSH LE CRES,21 avenue des Cevennes 34920 LE CRES,,,,04 67 41 95 49,https://www.ville-lecres.fr/index.php/Vacances-%26-mercredis?idpage=89&afficheMenuContextuel=true,3.942242,43.646735,"21 Avenue des Cevennes, 34920 Le Crès"
628,628,Accueil de loisir,Mairie,ENFANT,3.0,17.0,CHALBOS / JEAN MOULIN,213 allée Chalbos 34170 CASTELNAU LE LEZ,,,,04 67 14 27 92,https://www.castelnau-le-lez.fr/-%20Services%20p%C3%A9riscolaires%20(ALP)/10047/178,3.9155,43.637962,"Allee Francois Chalbos, 34170 Castelnau-le-Lez"
629,629,Accueil de loisir,Mairie,ENFANT,3.0,11.0,LA MAISON DES LOISIRS SAINT AUNES,place de l' escolette 34130 SAINT AUNES,,,,06 19 37 52 35,http://www.saint-aunes.fr/Centre-de-loisirs-espace-jeunes.html,3.965501,43.636822,"Rue de l'Escolette, 34130 Saint-Aunès"
630,630,Accueil de loisir,Mairie,ENFANT,3.0,12.0,FONDESPIERRE,domaine de Fondespierre Route de Fontmarie  34160 CASTRIES,,,,04 67 87 30 15,https://www.castries.fr/Accueil-Loisirs-3-12-ans-Fondespierre/106/,3.996862,43.689282,"Route de Fontmarie, 34160 Castries"
631,631,Accueil de loisir,Mairie,ENFANT,3.0,5.0,LES MOUSSAILLONS,2 avenue d'Occitanie Maison de la petite enfance F. Dolto 34680 ST GEORGES D'ORQUES,,,,04 67 40 57 12,https://www.ville-st-georges-dorques.fr/jeunesse/alsh/,3.781688,43.610187,"2 Rue de la Mairie, 34680 Saint-Georges-d'Orques"
632,632,Accueil de loisir,Mairie,ENFANT,6.0,12.0,CHIFOUMI,avenue des Jardins 34680 ST GEORGES D'ORQUES,,,,04 67 45 59 47,https://www.ville-st-georges-dorques.fr/jeunesse/alsh/,3.782807,43.609881,"Avenue des Jardins, 34680 Saint-Georges-d'Orques"
633,633,Accueil de loisir,Mairie,ENFANT,3.0,12.0,LES GALOPINS,"écoles Valène et Rompude, 70 rue Rompude 34980 ST GELY DU FESC",,,,04 67 66 64 88,https://www.ville-saintgelydufesc.fr/ALSH-Les-Galopins.html?lang=fr&retour=back,3.800528,43.694087,"70 Rue de la Rompude, 34980 Saint-Gély-du-Fesc"
634,634,Accueil de loisir,Mairie,ENFANT,6.0,12.0,ALSH ST CLEMENT DE RIVIERE,Centre Fernand Arnaud  34980 ST CLEMENT DE RIVIERE,,,,04 67 84 49 60,https://www.saint-clement-de-riviere.fr/p2115-informations-pratiques.html,3.853072,43.702018,"Le Travers, 34980 Saint-Clément-de-Rivière"
635,635,Accueil de loisir,Mairie,ENFANT,3.0,5.0,ALSH ST CLEMENT DE RIVIERE,Centre La Source 34980 ST CLEMENT DE RIVIERE,,,,04 67 54 08 92,https://www.saint-clement-de-riviere.fr/p2115-informations-pratiques.html,3.851822,43.682372,"Hameau des Sources, 34980 Saint-Clément-de-Rivière"
636,636,Accueil de loisir,Mairie,ENFANT,3.0,12.0,LES GARRIGUES,chemin de la combe 34430 ST JEAN DE VEDAS,,,,04 99 52 20 62,https://www.saintjeandevedas.fr/ville/accueil-de-loisirs-sans-hebergement-alsh,3.826146,43.566708,"Rue de la Combe, 34430 Saint-Jean-de-Védas"
637,637,Accueil de loisir,Mairie,ENFANT,3.0,12.0,LA CLEF DES CHAMPS,avenue du chateau 34880 LAVERUNE,,,,04 99 51 20 17,http://www.laverune.fr/index.php/ALAE?idpage=116&afficheMenuContextuel=true,3.802828,43.584412,"Avenue du Château, 34880 Lavérune"
638,638,Accueil de loisir,Mairie,ENFANT,3.0,17.0,ALSH municipal le mazet Saint Mathieu de treviers,"le mazet, centre commercial le terrieu 34270 ST MATHIEU DE TREVIERS",,,,04 67 55 20 28,http://www.ville-saint-mathieu-de-treviers.fr/ALSH-Centres-de-loisirs.html?retour=back,3.86276,43.769176,"Residence le Terrieu, 34270 Saint-Mathieu-de-Tréviers"
639,639,Accueil de loisir,Métropôle Montpellier 3M,ENFANT,4.0,12.0,ALSH l'Ecolothèque,"Mas de Grille, 1 rue Théophraste Renaudot 34430 ST JEAN DE VEDAS",,,,04 99 52 82 82,https://ecolotheque.montpellier3m.fr/accueil-de-loisirs,3.852923,43.573162,"1 Rue Theophraste Renaudot, 34430 Saint-Jean-de-Védas"
640,640,Accueil de loisir,CC Béziers Méditerranée,ENFANT,3.0,15.0,ALSH intercommunal Servian (maternel & élémentaire),Bois d'Amilhac 34290 SERVIAN,,,,04 67 76 02 76,http://villamont-beziers.fr/portfolio/centre-de-loisir/,3.301303,43.400169,"Domaine d'Amilhac, 34290 Servian"
641,641,Accueil de loisir,Mairie,ENFANT,,,ALSH associatif MJC Trencavel (élémentaire & Ados),13A boulevard Du Guesclin 34500 BEZIERS,,,,04 67 31 27 34,https://www.ville-beziers.fr/mes-enfants/4-11-ans/les-accueils-de-loisirs,3.223169,43.34444,"13 a Boulevard Bertrand du Guesclin, 34500 Béziers"
642,642,Accueil de loisir,Mairie,ENFANT,,,ALSH municipal Brassens (élémentaire),31 avenue Auguste Albertini 34500 BEZIERS,,,,04 67 62 87 00,https://www.ville-beziers.fr/mes-enfants/4-11-ans/les-accueils-de-loisirs,3.236179,43.349376,"31 Avenue Auguste Albertini, 34500 Béziers"
